geoid10,dscore_2013,ascore_2013,pscore_2013,total_score,pop,dist,acre_pp,park_pp
371830514005009,1,4,3,8,33,0.245986,0.00815,0.000695
371830541063011,2,3,4,9,64,0.7709,0.016556,0.000185
371830541053011,4,5,5,14,249,2.921107,0,0
371830541103012,5,5,5,15,105,3.963482,0,0
371830525072010,2,4,4,10,71,1.270628,0.002435,0.000119
371830528062053,3,5,5,13,1,1.685053,0,0
371830521021023,2,5,5,12,7,1.489516,0,0
371830525032001,2,4,5,11,270,1.271437,0.004523,9.4e-05
371830519003011,1,4,4,9,32,0.55325,0.00434,0.000289
371830542071077,4,5,5,14,6,2.684895,0,0
371830518001033,1,4,4,9,80,0.377018,0.003353,0.000457
371830537171006,3,5,5,13,184,2.184554,0,0
371830537071028,2,5,4,11,55,0.739883,0.001169,0.000134
371830540141039,2,5,5,12,91,1.43737,0,0
371830537241001,3,5,5,13,233,2.195958,0,0
371830528072019,1,4,4,9,8,0.32538,0.010303,0.000189
371830514001008,1,4,4,9,71,0.380747,0.003816,0.00053
371830524092004,1,4,4,9,378,0.591341,0.00324,0.000151
371830530091003,3,5,5,13,3,1.552097,0,0
371830528033037,2,4,4,10,96,0.996224,0.003839,0.000257
371830537121006,2,4,5,11,238,1.275702,0.004246,8.2e-05
371830541061002,3,5,5,13,31,1.621305,0,0
371830542091053,5,5,5,15,90,3.684665,0,0
371830540112009,3,5,5,13,88,1.538946,0,0
371830509002012,1,3,3,7,211,0.450123,0.021654,0.00095
371830510002008,1,2,1,4,29,0.111094,0.025559,0.001523
371830540072017,2,5,4,11,205,0.974444,3.5e-05,0.000128
371830536101067,1,4,4,9,48,0.47491,0.001964,0.000197
371830537132014,1,4,5,10,57,0.609895,0.004246,8.2e-05
371830525051025,1,4,4,9,136,0.433403,0.007136,0.00048
371830525051028,1,4,4,9,141,0.364399,0.007136,0.00048
371830509002017,1,2,2,5,42,0.147916,0.026654,0.0014
371830524041006,1,4,4,9,19,0.368417,0.003827,0.000483
371830521014026,1,3,3,7,31,0.494009,0.014794,0.000604
371830538071010,1,4,4,9,130,0.083788,0.010065,0.000201
371830501001041,1,4,1,6,2,0.153397,0.005339,0.001906
371830537093011,4,5,5,14,32,2.619926,0,0
371830540143033,3,5,5,13,200,1.630112,0,0
371830520024010,1,4,2,7,41,0.571425,0.004823,0.001013
371830521012001,1,3,3,7,57,0.569518,0.014794,0.000604
371830517003005,2,4,4,10,103,0.793289,0.004153,0.000334
371830519001010,1,4,3,8,44,0.451111,0.006812,0.000869
371830511022007,1,4,4,9,423,0.55375,0.003267,0.00021
371830514003011,1,4,3,8,42,0.62885,0.004665,0.000633
371830528072056,5,5,5,15,3,3.836194,0,0
371830525032012,2,4,5,11,38,0.836437,0.004523,9.4e-05
371830537251008,2,5,5,12,167,1.301131,0,0
371830541051017,3,5,5,13,75,2.092835,0,0
371830515022024,1,4,4,9,162,0.383479,0.00418,0.000402
371830540171035,2,4,4,10,93,1.27294,0.007237,0.000104
371830519003010,2,4,4,10,99,0.790794,0.00434,0.000289
371830542071035,4,5,5,14,40,2.523575,0,0
371830545001019,1,3,3,7,53,0.033855,0.021604,0.000788
371830537262015,2,4,4,10,364,0.837591,0.002435,0.000119
371830540012006,1,4,4,9,61,0.435411,0.005234,0.000171
371830541061043,2,3,4,9,38,1.163393,0.016556,0.000185
371830524063003,4,5,5,14,230,2.909523,0,0
371830525043031,1,4,4,9,128,0.616152,0.007505,0.00024
371830540041003,2,4,4,10,52,0.816876,0.009896,0.000173
371830506002032,1,4,1,6,23,0.041711,0.009329,0.001711
371830541042006,1,1,4,6,27,0.407213,0.03317,0.0002
371830515012016,1,4,4,9,263,0.57181,0.005239,0.000396
371830541063020,1,3,4,8,417,0.322239,0.016556,0.000185
371830540111009,2,5,5,12,196,1.343246,0,0
371830515011013,1,4,3,8,12,0.503956,0.008354,0.000659
371830540122003,1,4,4,9,49,0.48081,0.007237,0.000104
371830545003027,2,5,5,12,20,1.473033,0,0
371830541103001,5,5,5,15,57,3.958277,0,0
371830501001021,1,4,1,6,34,0.260482,0.006461,0.001721
371830510001006,1,2,3,6,125,0.517765,0.021807,0.000877
371830527011016,1,4,4,9,195,0.391146,0.002575,0.000102
371830540134038,3,5,5,13,147,1.946712,0,0
371830540181030,1,4,5,10,134,0.6167,0.002298,8.6e-05
371830537143011,2,5,4,11,3,1.273816,0.001169,0.000134
371830528064023,2,4,4,10,708,1.086962,0.010303,0.000189
371830515022005,1,4,4,9,43,0.296685,0.002668,0.000341
371830521014032,1,3,3,7,82,0.224261,0.014794,0.000604
371830525071002,2,3,3,8,66,0.969354,0.013421,0.000543
371830524062009,3,5,5,13,5,1.858239,0,0
371830528033011,3,5,5,13,38,1.89194,0,0
371830505003018,1,4,4,9,18,0.232555,0.004903,0.000271
371830540134028,3,5,5,13,24,1.734881,0,0
371830545002033,1,4,1,6,127,0.55826,0.008963,0.00222
371830506002007,1,4,2,7,11,0.117941,0.007427,0.001351
371830540163005,2,5,5,12,85,1.439481,0,0
371830542071038,3,5,5,13,52,1.907346,0,0
371830515022012,1,4,4,9,85,0.367235,0.002668,0.000341
371830525052006,2,4,4,10,22,1.161655,0.004153,0.000334
371830524011066,3,5,5,13,368,2.368043,0,0
371830501001043,1,4,1,6,2,0.322431,0.006461,0.001721
371830507003043,1,4,3,8,157,0.376397,0.004709,0.000728
371830530081038,2,1,5,8,196,1.214159,0.033889,7.2e-05
371830537141009,2,4,5,11,62,0.923423,0.004246,8.2e-05
371830519002013,1,4,3,8,43,0.524772,0.00604,0.000543
371830520012017,1,4,3,8,22,0.601461,0.00274,0.000826
371830537181025,5,5,5,15,166,4.00032,0,0
371830518001019,1,4,4,9,47,0.191931,0.006237,0.000524
371830540132005,1,4,4,9,39,0.366871,0.002632,0.000288
371830525043017,1,4,4,9,112,0.367945,0.007505,0.00024
371830540131032,2,1,4,7,4,1.022925,0.076914,0.000488
371830540044000,2,4,4,10,262,0.96696,0.007237,0.000104
371830537111027,3,5,5,13,15,1.932691,0,0
371830528033070,3,5,5,13,6,1.989821,0,0
371830537121021,2,4,5,11,26,0.834678,0.004246,8.2e-05
371830537093010,4,5,5,14,592,2.834321,0,0
371830537071019,2,5,4,11,46,0.744605,0.001169,0.000134
371830545002026,2,5,5,12,420,1.439678,0,0
371830523013009,2,1,5,8,23,0.645652,0.033889,7.2e-05
371830515012023,1,4,4,9,47,0.279999,0.002668,0.000341
371830507003004,1,4,2,7,4,0.250361,0.005188,0.001334
371830526022004,2,4,4,10,55,0.639819,0.002575,0.000102
371830545004009,2,4,4,10,44,1.264134,0.00545,0.000141
371830528064050,2,4,4,10,36,1.156959,0.010303,0.000189
371830505002021,1,4,3,8,167,0.270808,0.005567,0.000811
371830541052004,2,5,5,12,6,1.313992,0,0
371830541043040,2,1,4,7,112,0.890687,0.03317,0.0002
371830516001022,2,4,3,9,21,0.810119,0.004843,0.000536
371830541103011,5,5,5,15,16,3.758752,0,0
371830523022012,2,5,5,12,43,1.365532,0,0
371830542081088,3,5,5,13,463,2.323772,0,0
371830515022017,1,4,4,9,37,0.280609,0.004393,0.000463
371830541063037,2,3,4,9,29,0.655541,0.016556,0.000185
371830527011010,1,4,4,9,113,0.464896,0.002575,0.000102
371830520022004,1,4,3,8,150,0.334991,0.001939,0.000791
371830507001019,1,2,1,4,35,0.037412,0.026698,0.001884
371830541044014,3,5,5,13,8,1.614086,0,0
371830540134039,3,5,5,13,46,1.987648,0,0
371830509002004,1,2,1,4,21,0.106652,0.026774,0.001714
371830528072007,2,4,4,10,90,0.87355,0.010303,0.000189
371830525072020,2,4,4,10,67,1.271933,0.002435,0.000119
371830541101005,4,5,5,14,33,3.147497,0,0
371830519002011,1,4,3,8,53,0.605379,0.00611,0.000614
371830540151032,2,4,4,10,17,0.872591,0.003023,0.000139
371830527043006,1,4,5,10,26,0.517926,0.002298,8.6e-05
371830525051031,2,3,4,9,73,1.108946,0.015238,0.00041
371830525031017,2,4,5,11,13,1.215079,0.004523,9.4e-05
371830542071072,3,5,5,13,47,2.227033,0,0
371830521013010,2,4,4,10,54,0.996938,0.010955,0.000347
371830545004015,2,3,1,6,16,0.754033,0.013592,0.002229
371830518001028,1,4,4,9,36,0.133309,0.003177,0.000397
371830527063017,3,5,5,13,69,2.035083,0,0
371830537251022,2,3,4,9,122,0.681246,0.015181,0.000348
371830507001016,1,4,1,6,61,0.247186,0.007894,0.001742
371830540132055,2,4,4,10,81,1.181031,0.002632,0.000288
371830525043015,1,4,4,9,10,0.286098,0.007597,0.000446
371830512003027,1,4,3,8,35,0.162937,0.006943,0.000657
371830528071008,2,5,5,12,551,1.395473,0,0
371830527043008,1,4,5,10,53,0.34787,0.002298,8.6e-05
371830537071010,2,5,4,11,13,1.081949,0,0.00013
371830537161003,1,3,4,8,99,0.471941,0.014256,0.000338
371830507001009,1,4,1,6,107,0.159916,0.006573,0.00174
371830541043041,2,1,4,7,105,0.944944,0.03317,0.0002
371830527061002,2,5,5,12,106,1.342463,0,0
371830524043006,2,1,4,7,123,0.69438,0.035627,0.000309
371830509002014,1,2,1,4,141,0.044214,0.022295,0.001423
371830541111017,4,5,5,14,279,2.946918,0,0
371830525032000,2,4,5,11,69,1.239834,0.004523,9.4e-05
371830537142028,2,3,4,9,8,0.966627,0.01352,0.000195
371830537171035,5,5,5,15,3,3.495071,0,0
371830540131040,1,1,4,6,48,0.542374,0.076914,0.000488
371830537191012,5,5,5,15,79,4.165084,0,0
371830524042002,2,1,4,7,922,0.775518,0.035084,0.000204
371830514001016,1,4,3,8,33,0.294569,0.006656,0.000573
371830541041005,3,5,5,13,79,1.71307,0,0
371830540133008,3,5,5,13,3,1.539942,0,0
371830528062019,2,5,5,12,129,1.364662,0,0
371830537252018,1,3,4,8,15,0.121604,0.012746,0.000229
371830518003008,1,4,4,9,25,0.52036,0.004758,0.000362
371830528063003,2,3,4,9,191,1.056893,0.016556,0.000185
371830537241046,3,5,5,13,47,1.874969,0,0
371830537092012,5,5,5,15,10,3.967469,0,0
371830541102011,5,5,5,15,112,3.61673,0,0
371830528061031,2,5,5,12,174,1.477982,0,0
371830545003002,2,5,5,12,32,1.427568,0,0
371830527051007,1,4,4,9,61,0.40794,0.004763,0.000215
371830507003030,1,4,2,7,19,0.267333,0.008484,0.001375
371830540181025,2,5,5,12,25,1.294291,0,0
371830540141017,1,4,4,9,49,0.451989,0.001332,0.00017
371830537191006,5,5,5,15,476,4.390797,0,0
371830523023022,2,5,5,12,59,1.406062,0,0
371830540111008,2,2,3,7,165,1.247147,0.025679,0.000856
371830537071011,2,5,4,11,22,0.972783,0,0.00013
371830501001116,1,2,1,4,27,0.091882,0.026698,0.001884
371830540121007,2,5,5,12,37,1.518293,0,0
371830505002001,1,4,3,8,409,0.329139,0.006659,0.000787
371830527043001,2,4,5,11,46,0.886637,0.002298,8.6e-05
371830527043021,2,4,5,11,115,0.656289,0.002298,8.6e-05
371830510002024,1,2,2,5,53,0.166062,0.025035,0.001346
371830541061035,3,5,5,13,289,1.555896,0,0
371830537241081,3,5,5,13,105,1.59198,0,0
371830506002008,1,4,1,6,56,0.139759,0.009085,0.001526
371830540163013,2,5,5,12,166,1.378591,0,0
371830518003007,2,4,4,10,22,0.684587,0.004758,0.000362
371830527051014,1,4,4,9,12,0.264685,0.002464,0.000129
371830537073005,1,3,3,7,54,0.560517,0.01546,0.0006
371830528064020,2,4,4,10,33,0.670954,0.010303,0.000189
371830540082005,2,4,4,10,361,0.846932,0.003023,0.000139
371830545004005,2,4,4,10,49,1.035739,0.00545,0.000141
371830537152008,2,3,4,9,1,1.030405,0.01352,0.000195
371830540141071,3,5,5,13,6,1.990553,0,0
371830528064016,2,4,4,10,139,1.266816,0.010303,0.000189
371830518002018,1,4,4,9,46,0.3281,0.006237,0.000524
371830520021016,2,4,4,10,80,0.646712,0.006846,0.000189
371830524041001,1,1,4,6,35,0.344988,0.036867,0.000452
371830541043007,3,5,5,13,180,1.567904,0,0
371830525032014,2,4,5,11,62,0.941844,0.004523,9.4e-05
371830503002019,1,2,2,5,18,0.434757,0.022184,0.001057
371830541044021,2,4,4,10,42,0.915627,0.011337,0.000103
371830519003016,1,4,3,8,53,0.375926,0.00604,0.000543
371830518001013,1,4,4,9,91,0.271529,0.004919,0.000462
371830527071009,2,4,4,10,94,0.900873,0.011337,0.000103
371830501001045,1,4,1,6,32,0.306244,0.00561,0.001793
371830540181015,2,4,5,11,8,0.841744,0.002298,8.6e-05
371830537093037,4,5,5,14,41,2.53389,0,0
371830541052011,3,5,5,13,117,1.87218,0,0
371830541043048,3,5,5,13,12,1.978061,0,0
371830521021032,2,4,4,10,238,0.814379,0.001325,0.00015
371830537072010,1,3,4,8,87,0.468748,0.015425,0.000472
371830540112010,3,5,5,13,515,1.579125,0,0
371830537191005,5,5,5,15,56,3.933765,0,0
371830537232009,2,5,4,11,2,1.135652,3.5e-05,0.000128
371830511011001,2,4,4,10,2103,0.764432,0.004408,0.000427
371830509002018,1,2,1,4,20,0.102308,0.026713,0.001468
371830540141086,3,5,5,13,38,1.701213,0,0
371830515021002,1,4,4,9,20,0.594481,0.005239,0.000396
371830537113019,2,4,4,10,16,0.719599,0.002435,0.000119
371830536101080,3,5,5,13,83,2.009349,0,0
371830510002025,1,2,2,5,49,0.129963,0.025013,0.001274
371830526031014,1,3,3,7,94,0.36528,0.012124,0.000955
371830515022011,1,4,4,9,24,0.410529,0.002668,0.000341
371830521011015,2,4,4,10,84,1.264503,0.002514,0.000107
371830528072079,3,5,5,13,40,1.600286,0,0
371830541052020,2,5,5,12,55,1.408072,0,0
371830537162007,2,3,4,9,107,0.828669,0.014256,0.000338
371830528061027,2,5,5,12,7,1.439815,0,0
371830509001020,1,2,1,4,24,0.010447,0.027331,0.00205
371830503001009,1,4,3,8,68,0.061328,0.006861,0.000633
371830523023037,2,4,4,10,128,1.091708,0.00545,0.000141
371830506002012,1,4,2,7,10,0.153387,0.007091,0.001245
371830518001024,1,4,4,9,16,0.557087,0.004919,0.000462
371830515011039,2,4,3,9,83,0.733466,0.00533,0.000602
371830512002015,1,2,3,6,62,0.361457,0.021909,0.000876
371830540151010,1,4,4,9,46,0.150608,0.003023,0.000139
371830524072016,1,1,4,6,18,0.453841,0.036848,0.0004
371830537241026,3,5,5,13,23,1.831474,0,0
371830530082015,3,5,5,13,2,2.125047,0,0
371830527072027,2,4,4,10,50,1.26488,0.011337,0.000103
371830526023008,2,4,4,10,39,0.862714,0.002575,0.000102
371830545003011,3,5,5,13,50,1.693961,0,0
371830541102002,5,5,5,15,67,3.574686,0,0
371830537091014,3,5,5,13,340,1.674839,0,0
371830541051014,3,5,5,13,40,1.971453,0,0
371830537241052,3,5,5,13,325,1.76324,0,0
371830542081127,2,4,4,10,84,1.123869,0.002632,0.000288
371830540123000,2,4,4,10,38,0.889936,0.007237,0.000104
371830527071007,2,4,5,11,27,0.951654,0.002298,8.6e-05
371830518002025,1,4,4,9,84,0.098947,0.006237,0.000524
371830527072024,2,4,4,10,68,0.745517,0.011337,0.000103
371830516004009,1,4,3,8,28,0.316242,0.005007,0.000651
371830515012022,2,4,3,9,31,0.832729,0.00533,0.000602
371830520024001,2,4,2,8,26,0.905938,0.00289,0.00103
371830524072018,1,4,4,9,184,0.463383,0.001783,0.000248
371830540134024,3,5,5,13,85,1.774043,0,0
371830542091065,4,5,5,14,206,3.062526,0,0
371830519003003,1,4,4,9,27,0.449264,0.005034,0.000464
371830524071017,1,4,4,9,17,0.614385,0.001783,0.000248
371830514001002,1,4,4,9,41,0.261625,0.003816,0.00053
371830541041022,3,5,5,13,3,1.849525,0,0
371830541061006,3,5,5,13,176,2.023638,0,0
371830501001074,1,2,1,4,2,0.134353,0.026585,0.001432
371830536101049,3,5,5,13,85,1.688375,0,0
371830501001078,1,2,2,5,220,0.065005,0.02662,0.001349
371830515022003,1,4,4,9,125,0.133942,0.002668,0.000341
371830528033049,3,5,5,13,61,1.60731,0,0
371830509003010,1,2,1,4,55,0.01983,0.026737,0.001546
371830528063009,3,5,5,13,235,1.549298,0,0
371830526021008,1,4,4,9,26,0.63027,0.005553,0.000163
371830540111003,2,5,5,12,48,1.300535,0,0
371830540141055,3,5,5,13,110,1.648842,0,0
371830524011083,2,5,5,12,18,1.488873,0,0
371830537181012,5,5,5,15,46,4.014631,0,0
371830541102051,5,5,5,15,54,3.784403,0,0
371830537142013,1,3,3,7,45,0.619117,0.013421,0.000543
371830511012009,1,4,4,9,67,0.221055,0.002044,0.000235
371830523021008,2,3,4,9,279,0.836818,0.019121,0.000148
371830525051024,2,4,4,10,6,0.781209,0.007136,0.00048
371830540111006,2,5,5,12,98,1.422779,0,0
371830540181020,2,4,4,10,244,0.744114,0.007237,0.000104
371830536102032,1,4,4,9,21,0.243822,0.001964,0.000197
371830528064004,3,5,5,13,71,1.946006,0,0
371830514001011,1,4,4,9,40,0.433084,0.003789,0.000471
371830541052031,3,5,5,13,36,1.798723,0,0
371830537161004,1,3,4,8,119,0.113175,0.014256,0.000338
371830537261015,2,4,4,10,93,0.931959,0.002435,0.000119
371830523023038,2,5,5,12,5,1.468337,0,0
371830540011002,1,4,4,9,69,0.45861,0.005553,0.000163
371830536101017,2,5,5,12,6,1.442956,0,0
371830527073013,2,4,4,10,334,0.65009,0.011337,0.000103
371830524043000,1,1,4,6,34,0.12589,0.036867,0.000452
371830541042011,1,1,4,6,26,0.231408,0.03317,0.0002
371830517001014,1,4,4,9,51,0.10851,0.004919,0.000462
371830526012015,2,4,4,10,62,0.73315,0.008373,0.000528
371830540131021,3,5,5,13,661,1.550553,0,0
371830537071030,2,5,4,11,29,0.761723,0.001169,0.000134
371830537092008,2,5,5,12,28,1.393161,0,0
371830524041004,1,4,4,9,38,0.275237,0.002978,0.00038
371830541041039,2,1,4,7,98,0.772475,0.03317,0.0002
371830510001009,1,2,3,6,8,0.203686,0.023205,0.000709
371830537071009,2,5,4,11,62,1.044484,0.001169,0.000264
371830528072032,3,5,5,13,3,2.213443,0,0
371830508001013,1,4,2,7,81,0.077675,0.009836,0.001346
371830537072011,1,3,4,8,87,0.478467,0.015425,0.000472
371830501001030,1,4,1,6,2,0.525351,0.006517,0.001461
371830537093056,4,5,5,14,9,2.728578,0,0
371830537252032,3,5,5,13,6,1.669617,0,0
371830525043030,1,4,4,9,160,0.185062,0.007505,0.00024
371830541051004,3,5,5,13,161,2.191565,0,0
371830505003021,1,4,4,9,19,0.117855,0.004567,0.000165
371830541044015,2,4,4,10,251,1.221009,0.011337,0.000103
371830501001025,1,4,1,6,2,0.347946,0.006725,0.001797
371830528071006,2,5,5,12,79,1.406887,0,0
371830541041014,3,5,5,13,40,1.835115,0,0
371830527052006,1,4,4,9,135,0.423355,0.004763,0.000215
371830537093030,4,5,5,14,83,2.980457,0,0
371830540013002,1,4,4,9,292,0.589692,0.009896,0.000173
371830540131009,2,4,4,10,97,1.042215,0.002632,0.000288
371830517003013,2,4,4,10,83,0.931036,0.004712,0.00033
371830540143029,2,5,5,12,281,1.470801,0,0
371830541061008,3,5,5,13,22,1.846112,0,0
371830541041035,2,5,5,12,239,1.376041,0,0
371830525043022,2,4,4,10,31,0.818927,0.007505,0.00024
371830541044018,2,4,4,10,115,1.110424,0.011337,0.000103
371830507001000,1,4,1,6,94,0.346121,0.005535,0.001653
371830540134030,2,4,4,10,1,1.03658,0.001332,0.00017
371830517001005,1,4,3,8,28,0.086779,0.009064,0.000828
371830521014018,1,3,3,7,35,0.406108,0.012267,0.000588
371830507003026,1,4,1,6,13,0.112002,0.004519,0.001431
371830537251029,1,3,4,8,15,0.364194,0.012746,0.000229
371830526021016,2,4,4,10,82,0.842214,0.005234,0.000171
371830520012021,2,4,4,10,96,0.856183,0.006846,0.000189
371830536101025,3,5,5,13,79,1.817154,0,0
371830541042004,1,1,4,6,106,0.333064,0.03317,0.0002
371830523011013,1,1,5,7,33,0.49062,0.033889,7.2e-05
371830537232018,2,5,4,11,5,1.143455,0,0.00013
371830523013030,2,5,5,12,36,1.398406,0,0
371830524011043,4,5,5,14,1,2.673273,0,0
371830541101010,5,5,5,15,217,3.390022,0,0
371830516001013,2,4,3,9,50,0.875801,0.005881,0.000607
371830537221001,2,4,4,10,49,1.099479,0.010065,0.000331
371830542071084,3,5,5,13,10,2.322146,0,0
371830537171008,4,5,5,14,303,2.524275,0,0
371830503001022,1,4,2,7,3,0.17657,0.007312,0.001081
371830541041025,2,1,4,7,5,0.839921,0.03317,0.0002
371830519003015,1,4,4,9,36,0.244093,0.005034,0.000464
371830525032024,1,4,5,10,41,0.457192,0.004523,9.4e-05
371830521021040,2,4,4,10,364,1.258601,0.006846,0.000189
371830537221000,2,4,4,10,388,1.054392,0.010065,0.000331
371830528033013,3,5,5,13,30,1.542384,0,0
371830514005001,1,4,3,8,42,0.285279,0.005107,0.000533
371830524082006,1,4,4,9,38,0.329413,0.002587,0.000339
371830530081013,2,5,5,12,30,1.359028,0,0
371830528064010,3,5,5,13,44,1.611062,0,0
371830526023009,2,4,3,9,5,1.127281,0.010948,0.00063
371830541052029,3,5,5,13,124,1.814295,0,0
371830545002083,2,3,1,6,97,0.840049,0.014509,0.002533
371830541053004,3,5,5,13,14,2.037968,0,0
371830537073012,2,4,4,10,38,0.690586,0.005588,0.000292
371830518003002,1,4,4,9,159,0.054415,0.004758,0.000362
371830510002017,1,2,3,6,64,0.265517,0.022292,0.000701
371830537091007,3,5,5,13,98,1.825502,0,0
371830540121009,3,5,5,13,39,1.61988,0,0
371830540012010,2,4,4,10,161,1.076425,0.005234,0.000171
371830526011030,1,4,4,9,75,0.202472,0.004062,0.000127
371830540141000,3,5,5,13,5,2.156569,0,0
371830537111031,2,4,5,11,16,0.635676,0.004246,8.2e-05
371830537251012,2,3,4,9,35,0.77921,0.012746,0.000229
371830527062000,3,5,5,13,42,1.728554,0,0
371830506002025,1,4,3,8,8,0.210867,0.005775,0.000901
371830525042006,2,4,4,10,39,1.057113,0.007505,0.00024
371830537121019,1,4,5,10,38,0.17471,0.004246,8.2e-05
371830540163003,2,1,4,7,89,0.760879,0.059635,0.000247
371830537192002,5,5,5,15,102,4.686955,0,0
371830516005020,1,4,4,9,58,0.541458,0.004864,0.000518
371830542091066,4,5,5,14,499,2.963726,0,0
371830501001073,1,2,1,4,2,0.060584,0.026667,0.001495
371830527051004,2,4,4,10,149,0.672313,0.004763,0.000215
371830542071098,3,5,5,13,24,2.129375,0,0
371830501001105,1,2,1,4,20,0.163752,0.026628,0.001813
371830537211028,4,5,5,14,27,2.615205,0,0
371830540163012,2,5,5,12,64,1.371145,0,0
371830518003018,1,4,4,9,216,0.47719,0.004919,0.000462
371830516004015,1,4,3,8,63,0.271599,0.005007,0.000651
371830512003013,1,4,3,8,56,0.08569,0.00815,0.000695
371830537223007,2,4,4,10,136,0.889218,0.010065,0.000201
371830520022000,1,4,3,8,167,0.606921,0.001467,0.000655
371830541051010,3,5,5,13,39,2.252032,0,0
371830542091040,5,5,5,15,447,3.569337,0,0
371830524011050,4,5,5,14,44,2.441683,0,0
371830525041007,3,5,5,13,87,1.538657,0,0
371830537072008,2,5,4,11,117,0.701631,0.001204,0.000392
371830523011014,1,1,5,7,2,0.5094,0.033889,7.2e-05
371830541061049,3,5,5,13,25,1.805961,0,0
371830536101064,2,4,4,10,478,0.677086,0.001964,0.000197
371830507003006,1,4,3,8,351,0.209881,0.003462,0.000841
371830501001081,1,2,1,4,53,0.00097,0.023888,0.001537
371830514005014,1,4,3,8,53,0.297493,0.0067,0.000533
371830542102033,5,5,5,15,4,3.715755,0,0
371830524012000,2,4,4,10,957,0.847802,0.002299,0.000264
371830540133000,3,5,5,13,965,1.975267,0,0
371830526032014,1,4,3,8,323,0.316925,0.008856,0.000655
371830523013028,2,5,5,12,42,1.388762,0,0
371830541103008,5,5,5,15,144,3.650707,0,0
371830528064013,3,5,5,13,49,2.178715,0,0
371830537211046,4,5,5,14,15,2.473995,0,0
371830516003014,2,4,4,10,199,0.651477,0.003399,0.000415
371830541054026,2,4,4,10,1,1.106812,0.011337,0.000103
371830537071007,2,5,4,11,1,0.945103,0,0.00013
371830537111017,3,5,5,13,116,1.930311,0,0
371830501001034,1,2,2,5,2,0.460776,0.022541,0.00125
371830537222011,2,5,5,12,328,1.398024,0,0
371830540162029,2,1,4,7,44,1.192994,0.059635,0.000247
371830537151007,1,3,4,8,54,0.413481,0.012254,0.000211
371830527072015,1,4,4,9,37,0.452333,0.011337,0.000103
371830537093040,4,5,5,14,7,3.244264,0,0
371830540143017,2,5,5,12,79,1.476673,0,0
371830540042000,2,4,4,10,153,0.647467,0.007237,0.000104
371830528064003,3,5,5,13,61,1.909758,0,0
371830537092004,3,5,5,13,828,1.605403,0,0
371830519001008,1,4,4,9,105,0.610803,0.005034,0.000464
371830537151003,1,3,3,7,215,0.089252,0.01546,0.0006
